lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,elevation,soil_clay,soil_soc,slope,water_occurrence,water_norm,cv_norm,dry_norm,heavy_norm,slope_norm,soc_norm,clay_norm,rainfall_score,soil_score,terrain_score,permeability,permeability_norm,vegetation_proxy,scri,scri_class
9.75,77.5,1179.3097,474.0214,0.40194818,256.2564102564103,0.1282051282051282,404.0,306,167.0,84.0,0.0,0.0,0.04543770967052556,0.47118558009647127,0.004557885141294439,0.04020293094958719,0.1356620633631194,0.5784499054820416,0.8391018765604601,0.250017275825055,0.9597970690504128,0.30719488205602286,0.3445041482013344,0.09496344435418357,46.492045132830654,Moderate
9.75,77.75,1079.0577,370.92792,0.3437517,263.6666666666667,0.1794871794871795,213.0,323,167.0,36.0,0.0,0.0,0.035797364180064115,0.507870017771008,0.006381039197812215,0.017229827549823083,0.1356620633631194,0.6105860113421551,0.8314057372373282,0.2371628334810096,0.982770172450177,0.2879132185399547,0.31987154210291924,0.09496344435418357,46.01766026239168,Moderate
9.75,78.0,889.4306,386.0548,0.43404713,290.15384615384613,0.1025641025641025,117.0,318,167.0,18.0,0.0,0.0,0.0507549551101303,0.6389946686976389,0.0036463081130355493,0.008614913774911541,0.1356620633631194,0.6011342155009451,0.7869057249127456,0.24094355181749358,0.9913850862250885,0.29358429604468067,0.327116426249512,0.09496344435418357,45.218671289829345,Moderate
9.75,78.25,985.33545,386.97903,0.39273837,290.1794871794872,0.3333333333333333,97.0,352,167.0,8.0,0.0,0.0,0.043912089043616404,0.6391216044681391,0.011850501367365542,0.0038288505666273513,0.1356620633631194,0.665406427221172,0.7871435326319021,0.2152346671294028,0.9961711494333726,0.25502096901254456,0.2778512140526818,0.09496344435418357,44.04325155421826,Moderate
9.75,78.5,846.497,339.95947,0.40160742,283.5128205128205,0.0512820512820512,74.0,329,167.0,4.8000030517578125,0.0,0.0,0.04538126219931546,0.606118304138106,0.0018231540565177727,0.0022973118005669897,0.1356620633631194,0.6219281663516069,0.7994650576618867,0.2326259714772289,0.997702688199433,0.28110792553428365,0.31117768112700805,0.09496344435418357,45.221985854530196,Moderate
9.75,78.75,874.52185,363.77274,0.41596758,304.1794871794872,0.2564102564102564,29.0,347,167.0,20.599998474121097,1.0,0.01,0.04776004702785329,0.7084285351612083,0.009115770282588878,0.009859289478770142,0.1356620633631194,0.6559546313799622,0.7656326895557195,0.21901538546588675,0.9901407105212299,0.2606920465172704,0.28509609819927445,0.09796344435418357,43.77931152256013,Moderate
10.0,76.0,2954.0776,568.196,0.19234294,201.8205128205128,1.4102564102564104,0.0,0,167.0,1.2000000476837158,0.0,0.0,0.010716246616212139,0.20170093932470157,0.05013673655423884,0.0005743276078158305,0.1356620633631194,0.0,0.9201621985898331,0.48139723801787165,0.9994256723921842,0.6542648253452478,0.7878910579728057,0.09496344435418357,60.39138512411994,Excellent
10.0,76.25,2994.7866,582.4229,0.19447893,200.51282051282053,1.6666666666666667,2.0,0,167.0,4.0,1.0,0.01,0.011070076977845195,0.19522721502919538,0.059252506836827715,0.0019144252833136757,0.1356620633631194,0.0,0.919228052649055,0.48139723801787165,0.9980855747166864,0.6542648253452478,0.7878910579728057,0.09796344435418357,60.52793001046801,Excellent
10.0,76.5,3143.6167,620.80554,0.1974813,191.53846153846155,1.0256410256410255,24.0,312,167.0,11.400001525878906,0.0,0.0,0.011567424654031055,0.15079969535415083,0.03646308113035551,0.005456112787739265,0.1356620633631194,0.5897920604914934,0.9391941971930357,0.2454804138212743,0.9945438872122607,0.30038958905035174,0.33581028722542317,0.09496344435418357,49.29441026635847,Moderate
10.0,76.75,3401.5432,910.2145,0.26758868,177.87179487179486,2.4358974358974357,63.0,296,167.0,163.39999389648438,0.0,0.0,0.023180830905252216,0.08314292967758319,0.08659981768459434,0.07820426990218249,0.1356620633631194,0.5595463137996219,0.9398048434292459,0.2575787124980229,0.9217957300978175,0.31853703706547454,0.3589939164945196,0.09496344435418357,48.8081744781185,Moderate
10.0,77.0,2671.487,1182.6543,0.4426951,197.64102564102564,1.6153846153846154,678.0,325,167.0,251.4000244140625,0.0,0.0,0.052187505989344046,0.18101040873318097,0.05742935278030994,0.12032164074098914,0.1356620633631194,0.6143667296786389,0.9075930691502151,0.23565054614641606,0.8796783592590108,0.28564478753806444,0.3169735884442823,0.09496344435418357,46.30225131077493,Moderate
10.0,77.25,864.2504,533.8937,0.61775345,276.2564102564103,0.1025641025641025,1752.0,326,167.0,840.2000122070312,0.0,0.0,0.08118621819651058,0.5701954810865704,0.0036463081130355493,0.4021250366023999,0.1356620633631194,0.6162570888468809,0.795372975961514,0.23489440247911927,0.5978749633976002,0.2845105720371192,0.3155246116149637,0.09496344435418357,39.23284051735053,Poor
10.0,77.5,912.7572,461.67584,0.5058036,294.84615384615387,0.1538461538461538,292.0,355,167.0,683.7999877929688,0.0,0.0,0.06264153591322925,0.6622239146991622,0.005469462169553326,0.32727099634011053,0.1356620633631194,0.6710775047258979,0.7746353725740937,0.21296623612751248,0.6727290036598894,0.25161832250970906,0.2735042835647263,0.09496344435418357,38.76834278881366,Poor
10.0,77.75,967.3211,345.35538,0.35702246,289.4102564102564,0.2564102564102564,401.0,325,167.0,125.0,0.0,0.0,0.03799568805327769,0.6353135313531353,0.009115770282588878,0.059825790103552365,0.1356620633631194,0.6143667296786389,0.7914729342879717,0.23565054614641606,0.9401742098964476,0.28564478753806444,0.3169735884442823,0.09496344435418357,44.3066856987804,Moderate
10.0,78.0,891.59357,360.09943,0.40388292,291.28205128205127,0.0769230769230769,158.0,270,167.0,217.0,0.0,0.0,0.045758202628763164,0.6445798425996445,0.002734731084776663,0.1038575716197669,0.1356620633631194,0.5103969754253308,0.7875023468431683,0.2772384478477393,0.8961424283802331,0.34802664009004924,0.39666731405680156,0.09496344435418357,45.57410820813135,Moderate
